empresa_id;empresa_nome;codigo_lancamento_omie;competencia;issue_type;issue_description
8w7sxfya;Mar Brasil;12211248083;19/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12211255578;18/03/2026;projeto_ausente;Projeto ausente
8w7sxfya;Mar Brasil;12211394421;18/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12211407228;12/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12211689421;19/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12211959217;20/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12212025303;10/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12212070096;20/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12212099322;19/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12212103848;19/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12212105527;19/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12212108596;18/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12212128777;12/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12212139489;18/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12212149492;17/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12212154658;17/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12212185522;04/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12212189610;17/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12212228527;19/03/2026;projeto_ausente;Projeto ausente
8w7sxfya;Mar Brasil;12212228534;19/03/2026;projeto_ausente;Projeto ausente
8w7sxfya;Mar Brasil;12212228537;19/03/2026;projeto_ausente;Projeto ausente
8w7sxfya;Mar Brasil;12212980443;23/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12212982198;23/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213001120;23/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213042530;23/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213073665;23/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213077344;20/03/2026;projeto_ausente;Projeto ausente
8w7sxfya;Mar Brasil;12213440556;09/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213469020;21/03/2026;projeto_ausente;Projeto ausente
8w7sxfya;Mar Brasil;12213469022;21/03/2026;projeto_ausente;Projeto ausente
8w7sxfya;Mar Brasil;12213473596;24/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213477516;23/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213483397;23/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213483961;23/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213485108;23/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213487284;23/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213492108;23/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213508418;23/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213515825;23/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213529496;23/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213530303;20/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213530733;23/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213531457;23/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213532145;20/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213536978;23/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213537387;20/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213537950;23/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213538116;23/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213573306;24/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213604042;23/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213604349;23/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213607764;21/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213615532;23/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213665483;13/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213667387;23/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213670730;23/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213694740;24/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213695306;23/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213729832;24/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213731168;24/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213758618;24/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213922705;24/03/2026;projeto_ausente;Projeto ausente
8w7sxfya;Mar Brasil;12213977365;25/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12213980129;31/12/2025;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12214008837;25/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12214029929;24/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12214054078;24/03/2026;projeto_ausente;Projeto ausente
8w7sxfya;Mar Brasil;12214090089;25/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12214108563;25/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12214518110;12/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12214518623;25/03/2026;projeto_ausente;Projeto ausente
8w7sxfya;Mar Brasil;12214566513;26/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12214969603;25/03/2026;projeto_ausente;Projeto ausente
8w7sxfya;Mar Brasil;12214985430;27/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12215212482;25/03/2026;projeto_ausente;Projeto ausente
8w7sxfya;Mar Brasil;12215274531;25/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12215274535;25/03/2026;projeto_ausente;Projeto ausente
8w7sxfya;Mar Brasil;12215316253;24/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12215416205;27/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12215418160;24/03/2026;projeto_ausente;Projeto ausente
8w7sxfya;Mar Brasil;12216008061;27/03/2026;projeto_ausente;Projeto ausente
8w7sxfya;Mar Brasil;12216075071;26/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216079547;24/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216081278;24/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216086385;24/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216089991;24/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216090708;31/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216092285;26/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216096957;20/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216103354;20/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216109279;30/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216172074;26/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216209586;30/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216225798;30/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216228667;30/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216229086;30/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216299345;30/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216334096;10/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216336731;05/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216423600;11/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216425437;27/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216427368;26/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216428845;27/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216434983;30/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216453867;30/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216675978;31/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216692229;27/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216697875;20/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216699269;24/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216701642;25/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216702496;25/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216707062;04/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216708913;07/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216710155;07/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216712239;09/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216774742;30/03/2026;projeto_ausente;Projeto ausente
8w7sxfya;Mar Brasil;12216775982;30/03/2026;projeto_ausente;Projeto ausente
8w7sxfya;Mar Brasil;12216779711;30/03/2026;projeto_ausente;Projeto ausente
8w7sxfya;Mar Brasil;12216780945;30/03/2026;projeto_ausente;Projeto ausente
8w7sxfya;Mar Brasil;12216805584;31/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216819764;31/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216821396;31/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216827729;13/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216828761;13/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12216899854;31/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12217967112;31/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12217971207;31/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12217984915;31/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12218071882;01/04/2026;projeto_ausente;Projeto ausente
8w7sxfya;Mar Brasil;12218099707;13/03/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12218145636;01/04/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12218153051;01/04/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12218424915;02/04/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12218484560;02/04/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12218495856;01/04/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12218497506;01/04/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12218498411;01/04/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12219692928;01/04/2026;projeto_ausente;Projeto ausente
8w7sxfya;Mar Brasil;12219718555;30/03/2026;projeto_ausente;Projeto ausente
8w7sxfya;Mar Brasil;12219721397;30/03/2026;projeto_ausente;Projeto ausente
8w7sxfya;Mar Brasil;12219742634;30/03/2026;projeto_ausente;Projeto ausente
8w7sxfya;Mar Brasil;12219752070;30/03/2026;projeto_ausente;Projeto ausente
8w7sxfya;Mar Brasil;12219779300;06/04/2026;sem_rateio_departamento;Sem rateio
8w7sxfya;Mar Brasil;12219823726;31/03/2026;sem_rateio_departamento;Sem rateio
